CompanyCode,Term,Miles,FromMiles,ToMiles,Coverage,State,Class,PlanDeduct,Deduct0,Deduct50,Deduct100,Deduct200,Deduct250,Deduct500,Markup,New/Used,MaxYears,SurchargeCode,PlanCode,RateCardCode,ClassListCode,MinYear,IncScCode,IncScAmt
,24,20000,70001,80000,Standard Used,,A,0,1753.65,,,,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,B,100,2500.56,1934.86,1587.04,,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,C,100,3229.13,2507.86,2063.03,,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,D,100,3966.88,3088.17,2546.31,1647.47,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,E,100,5874.37,4589.27,3798.45,2482.22,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,F,100,7525.6,5889.0,4882.19,3203.51,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,G,100,11811.11,9261.02,7690.36,5078.06,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,H,100,17621.51,13832.11,11501.72,7618.97,,,,,9,,,,,0,,
,24,20000,70001,80000,Standard Used,,A,0,1980.31,,,,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,B,100,2815.85,2183.02,1793.92,,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,C,100,3630.92,2824.06,2326.38,,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,D,100,4456.23,3473.22,2867.04,1861.51,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,E,100,6590.14,5152.5,4267.82,2795.37,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,F,100,8437.38,6606.53,5480.19,3602.23,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,G,100,13231.56,10378.82,8621.69,5699.31,,,,,15,,,,,10,,
,24,20000,70001,80000,Standard Used,,H,100,19731.65,15492.45,12885.46,8541.83,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,A,0,2011.77,1550.44,,,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,B,100,2861.17,2218.61,1823.21,,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,C,100,3686.78,2868.49,2365.06,1524.79,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,D,100,4525.2,3527.52,2914.25,1890.94,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,E,100,6692.67,5233.66,4334.81,2839.2,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,F,100,8567.23,6709.13,5565.0,3659.31,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,G,100,13433.04,10536.97,8755.79,5788.35,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,H,100,20032.43,15728.62,13081.57,8673.41,,,,,9,,,,,0,,
,24,20000,80001,90000,Standard Used,,A,0,2269.03,1752.96,,,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,B,100,3219.26,2500.46,2058.11,,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,C,100,4142.87,3227.47,2664.28,1724.28,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,D,100,5080.81,3964.71,3278.64,2133.87,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,E,100,7505.57,5873.36,4867.85,3194.71,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,F,100,9602.63,7524.0,6244.06,4112.18,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,G,100,15046.02,11806.2,9813.58,6493.91,,,,,15,,,,,10,,
,24,20000,80001,90000,Standard Used,,H,100,22428.77,17614.13,14652.82,9721.42,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,A,0,2125.25,1640.13,,,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,B,100,3018.58,2343.1,1925.71,,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,C,100,3886.32,3025.92,2496.89,1612.66,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,D,100,4770.52,3717.89,3073.52,1998.95,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,E,100,7047.82,5513.76,4569.13,2994.81,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,F,100,9023.03,7066.13,5861.57,3857.03,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,G,100,14139.65,11093.49,9220.75,6099.55,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,H,100,21083.19,16557.91,13771.68,9132.88,,,,,9,,,,,0,,
,24,20000,90001,100000,Standard Used,,A,0,2396.01,1853.31,,,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,B,100,3395.4,2639.71,2172.8,,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,C,100,4366.11,3403.6,2811.74,1822.6,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,D,100,5355.26,4177.69,3456.81,2254.71,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,E,100,7902.89,6186.72,5129.99,3368.77,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,F,100,10112.57,7923.34,6575.82,4333.36,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,G,100,15836.51,12428.75,10333.74,6842.04,,,,,15,,,,,10,,
,24,20000,90001,100000,Standard Used,,H,100,23604.29,18541.79,15424.91,10235.45,,,,,15,,,,,10,,
,24,20000,100001,110000,Standard Used,,A,0,2430.92,1880.78,,,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,B,100,3443.97,2677.96,2204.66,,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,C,100,4427.97,3452.27,2852.31,1849.66,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,D,100,5430.63,4236.97,3506.26,2287.66,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,E,100,8013.07,6273.47,5202.26,3416.98,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,F,100,10253.03,8033.86,6667.89,4394.72,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,G,100,16055.23,12600.88,10477.22,6937.77,,,,,15,,,,,0,,
,24,20000,100001,110000,Standard Used,,H,100,23929.24,18797.54,15637.97,10377.57,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,A,0,2736.55,2121.43,,,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,B,100,3869.31,3012.82,2483.56,,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,C,100,4969.58,3878.58,3207.79,2086.61,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,D,100,6090.76,4756.03,3938.97,2576.41,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,E,100,8978.36,7033.17,5835.4,3839.17,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,F,100,11482.95,9001.58,7474.22,4932.43,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,G,100,17970.82,14108.26,11733.66,7775.98,,,,,15,,,,,0,,
,24,20000,110001,120000,Standard Used,,H,100,26775.23,21037.14,17504.23,11622.25,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,A,0,3042.22,2362.08,,,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,B,100,4294.71,3347.6,2762.43,,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,C,100,5511.22,4304.94,3563.19,2323.59,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,D,100,6750.85,5275.1,4371.66,2865.12,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,E,100,9943.63,7792.85,6468.52,4261.29,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,F,100,12712.91,9969.29,8280.53,5470.15,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,G,100,19886.37,15615.67,12990.12,8614.17,,,,,15,,,,,0,,
,24,20000,120001,130000,Standard Used,,H,100,29621.26,23276.79,19370.49,12866.93,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,A,0,3347.85,2602.73,,,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,B,100,4720.02,3682.46,3041.37,,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,C,100,6052.85,4731.26,3918.64,2560.53,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,D,100,7410.97,5794.17,4804.39,3153.84,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,E,100,10908.89,8552.58,7101.68,4683.48,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,F,100,13942.87,10937.0,9086.83,6007.86,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,G,100,21801.97,17123.06,14246.56,9452.35,,,,,15,,,,,0,,
,24,20000,130001,140000,Standard Used,,H,100,32467.28,25516.4,21236.77,14111.57,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,A,0,3653.52,2843.38,,,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,B,100,5145.41,4017.32,3320.27,,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,C,100,6594.46,5157.62,4274.11,2797.53,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,D,100,8071.08,6313.23,5237.09,3442.55,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,E,100,11874.14,9312.26,7734.81,5105.63,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,F,100,15172.83,11904.72,9893.14,6545.57,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,G,100,23717.54,18630.46,15503.0,10290.55,,,,,15,,,,,0,,
,24,20000,140001,150000,Standard Used,,H,100,35313.3,27756.04,23103.03,15356.26,,,,,15,,,,,0,,
,24,30000,10000,60000,Standard Used,,B,0,2097.81,1618.18,,,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,C,100,2714.72,2103.27,1726.18,,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,D,100,3340.78,2595.74,2138.06,,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,E,100,4960.91,3869.85,3199.84,2081.31,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,F,100,6361.31,4971.88,4116.97,2694.57,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,G,100,9996.95,7833.15,6500.45,4283.57,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,H,100,14924.98,11712.24,9733.33,6440.05,,,,,9,,,,,0,,
,24,30000,10000,60000,Standard Used,,B,0,2365.3,1828.75,,,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,C,100,3055.42,2371.43,1949.56,,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,D,100,3755.83,2922.33,2410.33,,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,E,100,5568.23,4347.69,3598.12,2346.85,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,F,100,7134.89,5580.51,4624.17,3032.91,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,G,100,11202.06,8781.42,7290.54,4810.52,,,,,15,,,,,10,,
,24,30000,10000,60000,Standard Used,,H,100,16715.06,13120.99,10907.15,7222.97,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,A,0,1907.4,,,,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,B,100,2716.55,2105.12,1728.0,,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,C,100,3503.74,2723.86,2244.26,,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,D,100,4301.86,3351.78,2765.99,1793.92,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,E,100,6364.98,4975.55,4120.64,2696.4,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,F,100,8151.66,6379.62,5290.42,3478.08,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,G,100,12783.16,10026.24,8329.26,5502.76,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,H,100,19065.86,14968.91,12448.14,8252.35,,,,,9,,,,,0,,
,24,30000,60001,70000,Standard Used,,A,0,2152.29,,,,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,B,100,3057.48,2373.49,1951.63,,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,C,100,3938.11,3065.66,2529.15,,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,D,100,4830.97,3768.14,3112.79,2025.35,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,E,100,7139.01,5584.63,4628.22,3034.97,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,F,100,9137.77,7155.37,5936.87,3909.42,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,G,100,14318.98,11234.81,9336.44,6174.43,,,,,15,,,,,10,,
,24,30000,60001,70000,Standard Used,,H,100,21347.47,16764.21,13944.25,9250.4,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,A,0,2251.57,1737.16,,,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,B,100,3194.32,2480.4,2041.05,,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,C,100,4111.51,3201.66,2641.48,1709.72,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,D,100,5041.43,3933.92,3252.9,2117.94,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,E,100,7446.9,5826.78,4830.92,3170.55,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,F,100,9530.15,7465.19,6194.74,4080.37,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,G,100,14930.47,11715.9,9737.0,6443.69,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,H,100,22256.65,17480.53,14540.56,9647.31,,,,,9,,,,,0,,
,24,30000,70001,80000,Standard Used,,A,0,2537.32,1961.85,,,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,B,100,3592.0,2793.31,2301.8,,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,C,100,4618.0,3600.17,2973.54,1931.11,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,D,100,5658.36,4419.36,3657.53,2387.83,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,E,100,8349.29,6536.92,5422.83,3565.37,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,F,100,10679.86,8369.82,6948.52,4583.21,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,G,100,16721.23,13125.06,10911.25,7227.04,,,,,15,,,,,10,,
,24,30000,70001,80000,Standard Used,,H,100,24916.98,19573.95,16285.01,10810.92,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,A,100,2577.41,1995.28,1634.63,,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,B,100,3648.34,2837.38,2339.44,1508.34,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,C,100,4689.96,3657.49,3022.25,1962.31,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,D,100,5746.23,4488.6,3714.22,2425.47,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,E,100,8479.36,6639.58,5506.42,3620.89,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,F,100,10842.68,8499.49,7056.95,4655.18,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,G,100,16977.13,13326.85,11080.67,7338.86,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,H,100,25299.14,19873.17,16534.11,10976.33,,,,,9,,,,,0,,
,24,30000,80001,90000,Standard Used,,A,100,2901.85,2250.61,1847.17,,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,B,100,4099.86,3192.64,2635.64,1705.86,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,C,100,5265.16,4110.12,3399.49,2213.76,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,D,100,6446.78,5039.87,4173.58,2731.86,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,E,100,9504.33,7446.2,6178.52,4069.17,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,F,100,12148.23,9526.88,7913.11,5226.23,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,G,100,19010.79,14927.23,12414.43,8228.49,,,,,15,,,,,10,,
,24,30000,80001,90000,Standard Used,,H,100,28320.64,22250.6,18515.2,12297.72,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,A,100,2722.04,2108.78,1728.0,,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,B,100,3846.05,2994.81,2469.42,1592.57,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,C,100,4940.77,3857.03,3188.86,2075.83,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,D,100,6053.77,4728.41,3915.61,2560.96,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,E,100,8927.85,6992.88,5802.98,3816.76,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,F,100,11417.49,8949.82,7430.4,4904.15,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,G,100,17868.62,14027.98,11666.48,7730.63,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,H,100,26624.51,20916.62,17405.49,11556.63,,,,,9,,,,,0,,
,24,30000,90001,100000,Standard Used,,A,100,3063.63,2377.57,1951.63,,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,B,100,4321.03,3368.77,2781.03,1800.06,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,C,100,5545.71,4333.36,3585.84,2340.71,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,D,100,6790.85,5308.14,4398.88,2883.4,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,E,100,10006.08,7841.4,6510.26,4288.26,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,F,100,12791.26,10030.68,8330.91,5504.76,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,G,100,20008.12,15711.6,13069.78,8666.74,,,,,15,,,,,10,,
,24,30000,90001,100000,Standard Used,,H,100,29803.32,23417.91,19490.01,12946.9,,,,,15,,,,,10,,
,24,30000,100001,110000,Standard Used,,A,100,3107.65,2412.21,1980.43,,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,B,100,4382.28,3416.98,2821.2,1826.82,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,C,100,5623.69,4394.72,3637.02,2374.83,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,D,100,6885.84,5382.89,4461.18,2924.98,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,E,100,10145.08,7950.8,6601.43,4349.06,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,F,100,12968.35,10169.97,8446.96,5582.17,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,G,100,20283.91,15928.57,13250.66,8787.4,,,,,15,,,,,0,,
,24,30000,100001,110000,Standard Used,,H,100,30213.07,23740.32,19758.69,13126.1,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,A,100,3493.28,2715.66,2232.85,,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,B,100,4918.54,3839.17,3172.96,2061.09,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,C,100,6306.61,4932.43,4085.2,2673.91,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,D,100,7717.94,6037.35,5006.74,3289.0,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,E,100,11362.26,8908.74,7399.94,4881.36,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,F,100,14519.12,11390.11,9463.51,6260.19,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,G,100,22699.15,17829.23,14834.83,9844.18,,,,,15,,,,,0,,
,24,30000,110001,120000,Standard Used,,H,100,33801.63,26564.0,22111.88,14695.55,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,A,100,3878.88,3019.12,2485.26,,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,B,100,5454.75,4261.29,3524.72,2295.36,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,C,100,6989.51,5470.15,4533.36,2972.93,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,D,100,8549.97,6691.83,5552.27,3653.03,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,E,100,12579.47,9866.63,8198.39,5413.7,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,F,100,16069.96,12610.25,10480.0,6938.21,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,G,100,25114.41,19729.83,16419.01,10900.94,,,,,15,,,,,0,,
,24,30000,120001,130000,Standard Used,,H,100,37390.15,29387.69,24465.06,16265.03,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,A,100,4264.52,3322.57,2737.67,,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,B,100,5991.0,4683.48,3876.47,2529.61,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,C,100,7672.46,6007.86,4981.55,3271.94,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,D,100,9382.06,7346.29,6097.83,4017.06,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,E,100,13796.65,10824.55,8996.83,5946.0,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,F,100,17620.77,13830.37,11496.55,7616.23,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,G,100,27529.69,21630.42,18003.16,11957.69,,,,,15,,,,,0,,
,24,30000,130001,140000,Standard Used,,H,100,40978.71,32211.38,26818.26,17834.45,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,A,100,4650.14,3626.0,2990.12,,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,B,100,6527.21,5105.63,4228.23,2763.86,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,C,100,8355.4,6545.57,5429.69,3570.95,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,D,100,10214.13,8000.77,6643.4,4381.11,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,E,100,15013.86,11782.47,9795.31,6478.31,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,F,100,19171.59,15050.54,12513.11,8294.23,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,G,100,29944.95,23531.05,19587.33,13014.49,,,,,15,,,,,0,,
,24,30000,140001,150000,Standard Used,,H,100,44567.28,35035.08,29171.48,19403.93,,,,,15,,,,,0,,
,24,40000,10000,60000,Standard Used,,A,0,1878.12,,,,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,B,100,2674.45,2072.17,1700.54,,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,C,100,3450.61,2681.76,2209.48,,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,D,100,4237.8,3300.53,2723.86,1764.63,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,E,100,6271.62,4900.48,4058.39,2654.32,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,F,100,8030.83,6286.27,5211.68,3425.0,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,G,100,12596.41,9879.8,8206.59,5422.22,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,H,100,18789.43,14751.09,12266.91,8129.71,,,,,9,,,,,0,,
,24,40000,10000,60000,Standard Used,,A,0,2119.52,,,,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,B,100,3010.4,2336.62,1920.89,,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,C,100,3878.71,3018.57,2490.2,,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,D,100,4759.3,3710.77,3065.66,1992.6,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,E,100,7034.54,5500.66,4558.61,2987.86,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,F,100,9002.59,7050.94,5848.83,3850.03,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,G,100,14110.11,11071.0,9199.22,6084.31,,,,,15,,,,,10,,
,24,40000,10000,60000,Standard Used,,H,100,21038.23,16520.53,13741.48,9113.2,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,A,100,2436.46,1883.6,1544.95,,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,B,100,3452.46,2683.6,2211.31,,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,C,100,4441.0,3461.61,2859.34,1854.32,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,D,100,5442.33,4250.61,3514.68,2293.68,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,E,100,8036.36,6289.93,5215.34,3426.82,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,F,100,10278.85,8054.63,6687.18,4408.04,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,G,100,16098.43,12634.89,10502.19,6952.63,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,H,100,23990.23,18844.37,15677.38,10405.19,,,,,9,,,,,0,,
,24,40000,60001,70000,Standard Used,,A,100,2744.18,2125.66,1746.82,,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,B,100,3880.77,3020.62,2492.27,,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,C,100,4986.63,3891.0,3217.24,2092.93,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,D,100,6106.85,4773.65,3950.37,2584.42,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,E,100,9008.75,7055.02,5852.9,3852.08,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,F,100,11517.45,9029.21,7499.44,4949.78,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,G,100,18027.79,14153.11,11767.29,7796.4,,,,,15,,,,,10,,
,24,40000,60001,70000,Standard Used,,H,100,26856.36,21099.65,17556.77,11658.75,,,,,15,,,,,10,,
,24,40000,80001,90000,Standard Used,,A,100,3274.88,2546.31,2094.14,,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,B,100,4620.4,3602.55,2976.51,1933.03,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,C,100,5927.49,4631.38,3835.05,2504.2,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,D,100,7254.66,5674.83,4704.61,3084.51,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,E,100,10687.11,8376.84,6954.46,4585.62,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,F,100,13654.53,10712.72,8900.4,5883.53,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,G,100,21357.8,16772.1,13952.94,9255.53,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,H,100,31805.19,24991.6,20801.29,13822.95,,,,,9,,,,,0,,
,24,40000,80001,90000,Standard Used,,A,100,3682.11,2867.04,2361.18,,,,,,15,,,,,10,,
,24,40000,80001,90000,Standard Used,,B,100,5187.31,4048.66,3348.28,2180.97,,,,,15,,,,,10,,
,24,40000,80001,90000,Standard Used,,C,100,6649.54,5199.63,4308.77,2819.94,,,,,15,,,,,10,,
